Cod de produto;Nome do produto;Preço de venda 1;Preço de venda 2
186376;CONJUNTO MASCULINO AZUL MYKONOS 18 4434 KYLY 6;144,64;144,64
186375;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 8;144,64;144,64
186374;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 4;144,64;144,64
186373;CONJUNTO MASCULINO MESCLA WHITE 6;144,64;144,64
186372;CONJUNTO MASCULINO MESCLA WHITE 4;144,64;144,64
186371;CAMISETA MASCULINA AZUL MARINHO 19 4024 KYLY 8;35,9;35,9
186370;CAMISETA MASCULINA AZUL MARINHO 19 4024 KYLY 6;35,9;35,9
186369;CAMISETA MASCULINA MESCLA ESCURO KYLY 8;35,9;35,9
186368;CAMISETA MASCULINA MESCLA ESCURO KYLY 4;35,9;35,9
186367;CAMISETA MASCULINA MESCLA 6;35,9;35,9
186366;CAMISETA MASCULINA MESCLA 4;35,9;35,9
186365;CONJUNTO FEMININO ROSA SOFT 15 1717 KYLY 3;57,86;57,86
186364;CONJUNTO FEMININO ROSA SOFT 15 1717 KYLY 2;57,86;57,86
186363;CONJUNTO FEMININO ROSA SOFT 15 1717 KYLY 1;57,86;57,86
186362;CONJUNTO FEMININO ROSA SOFT 15 1717 KYLY M;49,39;49,39
186361;CONJUNTO FEMININO MESCLA WHITE 3;57,86;57,86
186360;CONJUNTO FEMININO MESCLA WHITE 2;57,86;57,86
186359;CONJUNTO FEMININO MESCLA WHITE 1;57,86;57,86
186358;CONJUNTO FEMININO MESCLA WHITE G;49,39;49,39
186357;CONJUNTO FEMININO MESCLA WHITE M;49,39;49,39
186356;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 3;57,86;57,86
186355;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 2;57,86;57,86
186354;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 1;57,86;57,86
186353;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY G;49,39;49,39
186352;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY P;49,39;49,39
186351;CONJUNTO FEMININO ROSA CUPCAKE 14 2808 KYLY G;124,62;124,62
186350;CONJUNTO FEMININO ROSA CUPCAKE 14 2808 KYLY M;124,62;124,62
186349;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY G;124,62;124,62
186348;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY M;124,62;124,62
186347;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY P;124,62;124,62
186346;SANDALIA BASIC SANDALS MINI COURO NAVAL/CA;111,34;111,34
186345;SANDALIA BASIC SANDALS MINI COURO CARAMEL;149;149
186344;1046278 TENIS AGILITY MINI COURO CARAMEL;174;174
186343;SAPATILHA ANJOS MINI COURO/VERNIZ VERNIZ/P;200;200
186342;TENIS FISIOFLEX 4.0 TECIDO NAVAL;100,83;100,83
186341;1102187 SANDALIA MINI ME SINTETICO OURO;117,64;117,64
186340;SANDALIA MINI ME TECIDO GLITER/METALIZADO/;117,64;117,64
186339;TENIS ENERGY BABY NEW II TECIDO PRETO/MERL;140,76;140,76
186338;SANDALIA SAND. AFETO V COURO NAVAL 14/15;109,24;109,24
186337;SANDALIA SAND. AFETO V COURO BRANCO 14/15;117,64;117,64
186336;VESTIDO;89,9;89,9
186335;VESTIDO;89,9;89,9
186333;VESTIDO JARDINEIRA;109;109
186332;VENTIDO JARDINEIRA;109;109
186331;VESTIDO ALANA;332;332
186330;BLUSA ANGEL;199;199
186329;VESTIDO ALCIONE;169;169
186328;VESTIDO ALCIONE;169;169
186327;CROPPED ANDREINA;29,9;29,9
186326;CROPPED ANA FLOR;134;134
186325;BLUSA ANAHI;134;134
186324;CROPPED ANANAYARA;110;110
186323;1110120 TENIS FISIOFLEX 4.0 TECIDO NAVAL/LARANJA N;126;126
186322;CALCA JEANS DARK RECORTE JEANS M;260;260
186321;CALCA JEANS DARK RECORTE JEANS P;260;260
186320;CALCA JEANS DARK RECORTE JEANS PP;260;260
186319;CALCA MOLETOM ESTAMPA XADREZ FLUOR XADREZ FLUOR M;334;334
186318;CALCA MOLETOM ESTAMPA XADREZ FLUOR XADREZ FLUOR P;334;334
186317;TOP ALGODAO LISTRAS LASTEX LISTRADO G;69,9;69,9
186316;TOP ALGODAO LISTRAS LASTEX LISTRADO M;120;120
186315;TOP ALGODAO LISTRAS LASTEX LISTRADO P;120;120
186314;VESTIDO LONGUETE ESTAMPA ENERGIA ENERGIA M;390;390
186313;VESTIDO LONGUETE ESTAMPA ENERGIA ENERGIA P;390;390
186312;VESTIDO LONGUETE ESTAMPA ENERGIA ENERGIA PP;390;390
186311;VESTIDO CACHECOUER ESTAMPA AGATA AGATA G;362;362
186310;VESTIDO CACHECOUER ESTAMPA AGATA AGATA M;362;362
186309;VESTIDO CACHECOUER ESTAMPA AGATA AGATA P;362;362
186308;SANDALIA LITTLE ME TECIDO OURO/PRATA 28;126,07;126,07
186307;1104221 SANDALIA LITTLE ME TECIDO OURO/PRATA 28;134,48;134,48
186306;SANDALIA LITTLE ME COURO OURO 28;134,48;134,48
186305;TENIS FLY BABY TECIDO SUGAR/ASTRAL 20;132;132
186304;CAMISA EST WOODSTOCK EST WOODSTOCK P;293;293
186303;CALCA MALHA TRICOLOR COLOR M;49,9;49,9
186302;CALCA MALHA TRICOLOR COLOR P;49,9;49,9
186301;TOP LASTEX EST WOODSTOCK EST WOODSTOCK P;161;161
186300;VESTIDO SARJA MANGA LONGA PRETO P;329;329
186299;BLUSA MALHA TRICOLOR COLOR M;201;201
186298;BLUSA MALHA TRICOLOR COLOR P;59,9;59,9
186297;VESTIDO MALHA MIDI COS LASTEX VERDE CACTU M;405;405
186296;MACAQUINHO MALHA TRANSPASSE PRETO G;324;324
186295;MACAQUINHO MALHA TRANSPASSE PRETO P;324;324
186294;MACACAO JEANS AMARRACAO COSTAS JEANS P;387;387
186293;BODY AMARRACAO PONTEIRA VERDE CACTU G;282;282
186292;BODY AMARRACAO PONTEIRA VERDE CACTU M;49,9;49,9
186291;BODY AMARRACAO PONTEIRA VERDE CACTU P;282;282
186290;SAPATILHA ANJOS MINI COURO METALIZADO OURO;142,88;142,88
186289;SAPATILHA ANJOS MINI COURO PRIME;120;200
186288;SAPATILHA ANJOS MINI COURO/VERNIZ VERNIZ/C;120;200
186287;1072055 SAPATILHA ANJOS MINI COURO/VERNIZ VERNIZ/B;100;200
186286;CAMISA TECIDO RAYON TWILL P CARTAS;287;287
186285;JAQUETA MOLECOTTON S/ FELPA P ROSA HAVANE;245;245
186284;CALCA JEANS 40 JEANS;321;321
186283;CALCA JEANS 38 JEANS;321;321
186282;CALCA JEANS 36 JEANS;321;321
186281;CALCA JEANS COM ELASTANO 42 JEANS;338;338
186280;CALCA JEANS COM ELASTANO 40 JEANS;338;338
186279;CALCA JEANS COM ELASTANO 38 JEANS;338;338
186278;CALCA JEANS COM ELASTANO 36 JEANS;338;338
186277;CALCA JEANS COM ELASTANO 34 JEANS;338;338
186276;TENIS COMFY TECIDO NAVAL 25;174,38;174,38
186275;TENIS COMFY TECIDO CARAMEL 25;174,38;174,38
186274;TENIS AGILITY MINI COURO PRETO;174;174
186273;SANDALIA SUMMER ROLLER NEW II COURO FOLHA;134,45;134,45
186272;SANDALIA SUMMER ROLLER NEW II COURO FOLHA;168;168
186271;1081044 SANDALIA SUMMER ROLLER NEW II COURO CARAME;142,86;142,86
186270;1069309 SAPATILHA RENASCENCE KIDS COURO METALIZADO;151;151
186269;SAPATILHA RENASCENCE KIDS COURO METALIZADO;142,88;142,88
186268;CAMISETA INF MC ESSENCIAL DEC;66,85;66,85
186267;CAMISETA INF MC ESSENCIAL DEC;66,85;66,85
186266;CAMISETA INF MC ESSENCIAL DEC;66,85;66,85
186265;CAMISETA INF MC ESSENCIAL DEC;66,85;66,85
186264;CAMISETA INF MC ESSENCIAL DEC;66,85;66,85
186263;CAMISETA INF MC ESSENCIAL DEC;60,78;60,78
186262;CONJUNTO INVERNO 2021 MC - SHAKE COLOR 094;236;236
186261;VESTIDO INVERNO 2021 MC - INFINITY RED 036;69,9;69,9
186260;T-SHIRT INVERNO 2021 MC - SHAKE COLOR 042;150;150
186259;T-SHIRT INVERNO 2021 MC - SHAKE COLLOR 041;128;128
186258;BLUSA INVERNO 2021 ML - INFINITY RED 020;84,9;84,9
186257;CALCA INVERNO 2021 ELETRIC TIGER 005;193;193
186256;CAMISETA INF MC ESSENCIAL DEC;60,78;60,78
186255;CAMISETA INF MC ESSENCIAL DEC;60,78;60,78
186254;POLO MC INF ESSENCIAL PIQUET C;78,38;78,38
186253;POLO MC INF ESSENCIAL PIQUET C;78,38;78,38
186252;POLO MC INF ESSENCIAL PIQUET C;78,38;78,38
186251;KIT MON SUCRE INSTITUCIONAL - DE 6 MIL A 20 MIL;93,21;93,21
186250;POLO MC INF ESSENCIAL PIQUET C;78,38;78,38
186249;POLO MC INF ESSENCIAL PIQUET C;78,38;78,38
186248;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186247;MVT 2674 FEM BABADINHO GOLA;193;193
186246;MVT 2656 FEM C/ CORPINHO TRANSPASSADO;185;185
186245;MCJ 2753 MASC. BL GOLA CARECA E BR MOLETOM;193;193
186244;MCJ 2752 MASC. CAMISA MG CURTA E BR;214;214
186243;MCJ 2637 FEM BL BABADOS E CALCA;193;193
186242;MCJ 2628 FEM BL C/ ABOTOAMENTO E SH ABAULADO;185;185
186241;MCJ 2626 FEM BL E MACACÃO;253;253
186240;LVT 2739 FEM MG BUFANTE CIGANINHA;224;224
186239;LVT 2738 FEM EVASE MG GODE;253;253
186238;LCJ 2731 FEM BL BARRA ASSIMETRICA E SH;234;234
186237;IVT 2709 FEM MANGAS RECORTES;204;204
186236;IMC 2702 FEM C/ AMARRACAO;234;234
186235;ICJ 2721 FEM BL MG FRANZIDA E SH;214;214
186234;ICJ 2693 FEM BL BOTOES E CALCA;253;253
186233;BVT 2616 FEM BABADOS FRENTE;185;185
186232;BVT 2604 FEM MANGA JABO;161;161
186231;BCJ 2762 MASC CAMISA E CL BRANCA C/ SUSPENSORIO;214;214
186230;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186229;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186228;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186227;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186226;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186225;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186224;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186223;CAMISETA MASCULINA INFANTIL - 00860-COR 1 -;58,52;58,52
186222;CONJUNTO CAMISETA E CALCA MASCULINA INFANTIL - 008;146,45;146,45
186221;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;136,69;136,69
186220;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;136,53;136,53
186219;CONJUNTO BLUSA E LEGGING FEMININO INFANTIL - 00860;110,94;110,94
186218;CONJUNTO CASACO E SHORT FEMININO INFANTIL - 00860-;128,74;128,74
186217;CONJUNTO BLUSA E CALCA FEMININA BEBE - 00860-COR 1;107,36;107,36
186216;CONJUNTO BLUSA E SHORT SAIA FEMININO BEBE - 00860-;103,46;103,46
186215;CONJUNTO CASACO E CALCA FEMININA BEBE - 00860-COR ;115,13;115,13
186214;CONJUNTO BLUSA E CALCA FEMININA BEBE - 00860-COR 1;91,75;91,75
186213;CONJUNTO REGATA E BERMUDA MASCULINA INFANTIL - 008;59,61;59,61
186212;CONJUNTO REGATA E BERMUDA MASCULINA INFANTIL - 008;58,32;58,32
186211;CONJUNTO CAMISETA E BERMUDA MASCULINA INFANTIL - 0;72,54;72,54
186210;CONJUNTO CAMISETA E BERMUDA MASCULINA INFANTIL - 0;63,04;63,04
186209;CONJUNTO CAMISETA E BERMUDA MASCULINA INFANTIL - 0;66,99;66,99
186208;BLUSA FEMININA BEBE - 00860-COR 1 - 1;33,44;33,44
186207;VESTIDO FEMININO BEBE - 004910-COR 2 - EST BORBOLE;36,32;36,32
186206;CAMISETA MASCULINA INFANTIL - 00860-COR 1 - 4;40,63;40,63
186205;CAMISETA MASCULINA INFANTIL - 00860-COR 1 - 4;38,37;38,37
186204;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;114,14;114,14
186203;CONJUNTO CAMISETA E CALCA MASCULINA INFANTIL - 008;82,41;82,41
186202;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;100,42;100,42
186201;CONJUNTO CAMISETA E CALCA MASCULINA INFANTIL - 008;96,2;96,2
186200;CONJUNTO CAMISETA E CALCA MASCULINA INFANTIL - 008;89,61;89,61
186199;CONJUNTO CAMISETA E CALCA MASCULINA INFANTIL - 008;77,55;77,55
186198;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;103,03;103,03
186197;CONJUNTO CASACO E CALCA MASCULINA INFANTIL - 00860;97,54;97,54
186196;CONJUNTO CASACO E CALCA MASCULINA BEBE - 00860-COR;102,87;102,87
186195;CONJUNTO CASACO E CALCA MASCULINA BEBE - 00860-COR;85,8;85,8
186194;CONJUNTO CASACO E CALCA MASCULINA BEBE - 00860-COR;91,82;91,82
186193;CONJUNTO CAMISETA E CALCA MASCULINA BEBE - 00860-C;74,27;74,27
186192;CONJUNTO CAMISETA E CALCA MASCULINA BEBE - 00860-C;81,1;81,1
186191;CONJUNTO CAMISETA E CALCA MASCULINA - 00860-COR 1 ;85,66;85,66
186190;CONJUNTO CAMISETA E CALCA MASCULINA BEBE - NULL - ;70,19;70,19
186189;CONJUNTO CASACO E CALCA MASCULINA BEBE - 00860-COR;74,46;74,46
186188;CONJUNTO CASACO E CALCA MASCULINO BEBE - 00860-COR;97,61;97,61
186187;BLUSA FEMININA INFANTIL - 00860-COR 1 - 4;41,71;41,71
186186;CONJUNTO BLUSA E JARDINEIRA FEMININA INFANTIL - 00;83,8;83,8
186185;CONJUNTO BLUSA E CALCA FEMININA INFANTIL - 00860-C;78,03;78,03
186184;CONJUNTO BLUSA E CALCA FEMININO INFANTIL - 00860-C;79,88;79,88
186183;CONJUNTO CASACO E CALCA FEMININA INFANTIL - 00860-;87,74;87,74
186182;CONJUNTO CASACO E CALCA FEMININA INFANTIL - 00860-;87,74;87,74
186181;CONJUNTO JARDINEIRA E BLUSA FEMININA BEBE - 00860-;89,08;89,08
186180;CONJUNTO BLUSA E CALCA FEMININA BEBE - 00860-COR 1;73,28;73,28
186179;CONJUNTO CASACO E CALCA FEMININA BEBE - NULL - 008;94,15;94,15
186178;CONJUNTO CASACO E CALCA FEMININA BEBE - 00860-COR ;105;105
186177;CONJUNTO CASACO E CALCA FEMININO BEBE - 00860-COR ;83,82;83,82
186176;CONJUNTO CASACO E CALCA FEMININA BEBE - 00860-COR ;82,74;82,74
186175;CONJUNTO CASACO E CALCA FEMININA BEBE - 00860-COR ;76,07;76,07
186174;BERMUDA INF ESSENCIAL DE MOLET;115,27;115,27
186173;BLUSA CANELADA 16 PRETO;116;116
186172;BLUSA CANELADA 14 PRETO;116;116
186171;BLUSA CANELADA 12 PRETO;116;116
186170;CAMISETA ESTAMPADA 16 AZUL MOONDUST;116;116
186169;CAMISETA ESTAMPADA 14 AZUL MOONDUST;116;116
186168;CAMISETA ESTAMPADA 12 AZUL MOONDUST;116;116
186167;CAMISETA ESTAMPADA 16 AZUL LIFE;116;116
186166;CAMISETA ESTAMPADA 14 AZUL LIFE;116;116
186165;CAMISETA ESTAMPADA 12 AZUL LIFE;116;116
186164;CAMISETA ESTAMPADA 16 LARANJA RED ORA;112;112
186163;CAMISETA ESTAMPADA 14 LARANJA RED ORA;112;112
186162;CAMISETA ESTAMPADA 12 LARANJA RED ORA;112;112
186161;CAMISETA ESTAMPADA 16 BRANCO;116;116
186160;CAMISETA ESTAMPADA 16 LARANJA RED ORA;116;116
186159;CAMISETA ESTAMPADA 14 BRANCO;116;116
186158;CAMISETA ESTAMPADA 14 LARANJA RED ORA;116;116
186157;CAMISETA ESTAMPADA 12 BRANCO;116;116
186156;CAMISETA ESTAMPADA 12 LARANJA RED ORA;116;116
186155;POLO INF. MC ESSENCIAL PIQUET;87,6;87,6
186154;POLO INF. MC ESSENCIAL PIQUET;87,6;87,6
186153;POLO INF. MC ESSENCIAL PIQUET;87,6;87,6
186152;POLO INF. MC ESSENCIAL PIQUET;87,6;87,6
186151;POLO INF. MC ESSENCIAL PIQUET;87,6;87,6
186150;CALCA MICROFIBRA HYPE;159;159
186149;CAMISETA DUALSHOCK;90,9;90,9
186148;CAMISETA SUPPORT;92,9;92,9
186147;CONJUNTO CAMISETA MOLETINHO BIKE FUN;190;190
186146;BLUSAO DIF. CAPUZ WILD;118;118
186145;POLO PIQUET ESSENCIAL;98,9;98,9
186144;POLO INF. MC ESSENCIAL PIQUET;81,49;81,49
186143;CALCA MASC. MOLETOM P.A;65,96;65,96
186142;CASACO MASC. MOLETOM;95,74;95,74
186141;CASACO MASC. MOLETOM P.A;91,1;91,1
186140;CASACO MASC. MALHA WINTER / MOLETOM;98,04;98,04
186139;BLUSA MASC. MEIA MALHA FLAME;50,74;50,74
186138;BLUSA MASC. MEIA MALHA;51,39;51,39
186137;BLUSA MASC. MEIA MALHA P.A;53,56;53,56
186136;BLUSA MASC. MALHAO;68,27;68,27
186135;BLUSA MASC. MEIA MALHA;51,89;51,89
186134;CONJ. FEM. CASACO MOLECOTTON / CALCA MOLECOTTON;137,91;137,91
186133;CASACO FEM. MOLETOM;74,96;74,96
186132;BLUSA FEM. COTTON;56,5;56,5
186131;CALCA MASC. MOLETOM;51,23;51,23
186130;CONJ. MASC. CASACO MOLETOM P.A FLAME / CALCA MOLET;114,41;114,41
186129;CONJ. MASC. CASACO MOLETOM / CALCA MOLETOM;128,7;128,7
186128;CONJ. MASC. CASACO MOLETOM BENETON / CALCA MOLETOM;120,52;120,52
186127;CONJ. MASC. CASACO MOLETOM BENETON / CALCA MOLETOM;109,86;109,86
186126;BLUSA MASC. MEIA MALHA JET WHITE;39,69;39,69
186125;BLUSA MASC. MEIA MALHA 27/1;42,22;42,22
186124;BLUSA MASC. MEIA MALHA P.A;45,9;45,9
186123;BLUSA MASC. MEIA MALHA;42,31;42,31
186122;BLUSA MASC. MEIA MALHA;42,9;42,9
186121;CALCA FEM. MONTARIA LISA;53,56;53,56
186120;LEGGING FEM. MALHA TWILL;19,9;19,9
186119;CONJ. FEM. CASACO MOLECOTTON / CALCA MOLECOTTON;112,37;112,37
186118;MACACO;77,9;77,9
186117;CONJ. FEM. BLUSA MEIA CREPE CREPE/ SHORT SAIA MATE;95,43;95,43
186116;VESTIDO FEM. MOLICOTTON / BOLERO MATELASSE CONSTEL;112,58;112,58
186115;VESTIDO FEM. MINI JAQUARD TIJOLINHO;39,9;39,9
186114;VESTIDO FEM. MALHA MARROCOS;90,37;90,37
186113;BLUSA FEM. COTTON;45,84;45,84
186112;BLUSA FEM. COTTON;49,6;49,6
186111;CALCA MASC. MOLETOM;42,6;42,6
186110;CONJ. MASC. CASACO MOLETOM P.A FLAME / CALCA MOLET;103,55;103,55
186109;CONJ. MASC. CASACO MOLETOM / CALCA MOLETOM;102,09;102,09
186108;CONJ. MASC. CASACO MOLETOM BENETON / CALCA MOLETOM;109,6;109,6
186107;CONJ. MASC. CASACO MOLETOM P.A FLAME / MATELASSE L;99,88;99,88
186106;CONJ. MASC. CASACO MOLETOM / CALCA MOLETOM;107,93;107,93
186105;POLO MASC. MEIA MALHA P.A;43,71;43,71
186104;BLUSA MASC. MEIA MALHA JET P.A BRANCO;36,67;36,67
186103;BLUSA MASC. MEIA MALHA;36,5;36,5
186102;BLUSA MASC. MEIA MALHA;37,14;37,14
186101;CALCA FEM. MOLECOTTON;43,46;43,46
